Station,SampleDateTime,MeasurementValue
"LITTLE BOW RESERVOIR, COMPOSITE",05/03/1984 11:00:00,0.04
"LITTLE BOW RESERVOIR, COMPOSITE",05/24/1984 11:00:00,0.11
"LITTLE BOW RESERVOIR, COMPOSITE",06/13/1984 15:15:00,0.27
"LITTLE BOW RESERVOIR, COMPOSITE",07/04/1984 14:00:00,0.01
"LITTLE BOW RESERVOIR, COMPOSITE",07/25/1984 12:00:00,0.08
"LITTLE BOW RESERVOIR, COMPOSITE",08/14/1984 12:00:00,0.06
"LITTLE BOW RESERVOIR, COMPOSITE",09/12/1984 14:00:00,0.04
"LITTLE BOW RESERVOIR, COMPOSITE",10/03/1984 14:00:00,0.2
"LITTLE BOW RESERVOIR, COMPOSITE",10/24/1984 09:00:00,0.11
"LITTLE FISH LAKE, COMPOSITE",06/06/1983 14:00:00,0.33
"LITTLE FISH LAKE, COMPOSITE",06/27/1983 12:00:00,0.22
"LITTLE FISH LAKE, COMPOSITE",07/20/1983 12:00:00,0.35
"LITTLE FISH LAKE, COMPOSITE",08/17/1983 12:00:00,0.22
"LITTLE FISH LAKE, COMPOSITE",09/28/1983 12:00:00,0.2
"LITTLE FISH LAKE, COMPOSITE",10/18/1983 12:00:00,0.17
"LITTLE FISH LAKE, COMPOSITE",08/05/1991 15:00:00,0.37
"LODGE LAKE, COMPOSITE",05/30/1986 10:30:00,0.2
"LOFTY LAKE, COMPOSITE",05/30/1986 13:00:00,0.18
"LOFTY LAKE, PROFILE",02/24/1993 13:00:00,0.23
"LOFTY LAKE, PROFILE",02/24/1993 13:02:00,0.22
"LONG ISLAND LAKE, COMPOSITE",06/16/1986 12:30:00,0.13
"LONG ISLAND LAKE, NORTH BASIN COMPOSITE",06/18/1992 09:30:00,0.11
"LONG ISLAND LAKE, NORTH BASIN COMPOSITE",07/08/1992 12:00:00,0.12
"LONG ISLAND LAKE, NORTH BASIN COMPOSITE",07/28/1992 12:00:00,0.12
"LONG ISLAND LAKE, NORTH BASIN COMPOSITE",09/01/1992 12:30:00,0.12
"LONG ISLAND LAKE, NORTH BASIN COMPOSITE",09/25/1992 11:00:00,0.12
"LONG ISLAND LAKE, NORTH BASIN COMPOSITE",10/20/1992 13:00:00,0.12
"LONG ISLAND LAKE, NORTH BASIN COMPOSITE",07/21/2004 11:40:00,0.16
"LONG ISLAND LAKE, NORTH BASIN COMPOSITE",08/30/2004 08:35:00,0.16
"LONG ISLAND LAKE, NORTH BASIN COMPOSITE",09/24/2004 08:45:00,0.14
"LONG ISLAND LAKE, NORTH BASIN PROFILE",01/28/1992 09:30:00,0.13
"LONG ISLAND LAKE, NORTH BASIN PROFILE",01/28/1992 09:33:00,0.12
"LONG ISLAND LAKE, NORTH BASIN PROFILE",01/28/1992 09:36:00,0.13
"LONG ISLAND LAKE, NORTH BASIN PROFILE",03/03/1993 15:31:00,0.13
"LONG ISLAND LAKE, NORTH BASIN PROFILE",03/03/1993 15:37:00,0.13
"LONG ISLAND LAKE, NORTH BASIN PROFILE",03/03/1993 15:42:00,0.14
"LONG ISLAND LAKE, SOUTH BASIN COMPOSITE",06/18/1992 11:00:00,0.11
"LONG ISLAND LAKE, SOUTH BASIN COMPOSITE",07/08/1992 11:00:00,0.13
"LONG ISLAND LAKE, SOUTH BASIN COMPOSITE",07/28/1992 10:00:00,0.12
"LONG ISLAND LAKE, SOUTH BASIN COMPOSITE",09/01/1992 11:30:00,0.12
"LONG ISLAND LAKE, SOUTH BASIN COMPOSITE",09/25/1992 10:00:00,0.12
"LONG ISLAND LAKE, SOUTH BASIN COMPOSITE",07/21/2004 09:30:00,0.15
"LONG ISLAND LAKE, SOUTH BASIN COMPOSITE",08/30/2004 07:59:00,0.15
"LONG ISLAND LAKE, SOUTH BASIN COMPOSITE",09/24/2004 07:55:00,0.14
"LONG ISLAND LAKE, SOUTH BASIN PROFILE",03/03/1993 14:31:00,0.13
"LONG ISLAND LAKE, SOUTH BASIN PROFILE",03/03/1993 14:37:00,0.13
"LONG ISLAND LAKE, SOUTH BASIN PROFILE",03/03/1993 14:43:00,0.13
"LONG ISLAND LAKE, WHOLE LAKE COMPOSITE",05/05/1992 12:00:00,0.11
"LONG LAKE (NEAR BOYLE), COMPOSITE",05/18/1983 12:00:00,0.12
"LONG LAKE (NEAR BOYLE), COMPOSITE",07/11/1983 12:00:00,0.13
"LONG LAKE (NEAR BOYLE), COMPOSITE",09/12/1983 12:00:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",05/07/1984 12:00:00,0.13
"LONG LAKE (NEAR BOYLE), COMPOSITE",07/17/1984 12:00:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",03/06/1985 12:00:00,0.12
"LONG LAKE (NEAR BOYLE), COMPOSITE",05/27/1985 12:00:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",07/23/1985 12:00:00,0.13
"LONG LAKE (NEAR BOYLE), COMPOSITE",09/25/1985 12:00:00,0.16
"LONG LAKE (NEAR BOYLE), COMPOSITE",06/03/1986 12:00:00,0.16
"LONG LAKE (NEAR BOYLE), COMPOSITE",07/22/1986 12:00:00,0.12
"LONG LAKE (NEAR BOYLE), COMPOSITE",05/12/1987 12:00:00,0.13
"LONG LAKE (NEAR BOYLE), COMPOSITE",06/13/1988 09:30:00,0.16
"LONG LAKE (NEAR BOYLE), COMPOSITE",07/26/1988 11:00:00,0.13
"LONG LAKE (NEAR BOYLE), COMPOSITE",09/14/1988 12:00:00,0.17
"LONG LAKE (NEAR BOYLE), COMPOSITE",05/29/1989 10:00:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",07/11/1989 10:30:00,0.13
"LONG LAKE (NEAR BOYLE), COMPOSITE",06/06/1990 10:30:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",07/26/1990 12:00:00,0.13
"LONG LAKE (NEAR BOYLE), COMPOSITE",08/26/1990 15:00:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",05/28/1991 10:00:00,0.13
"LONG LAKE (NEAR BOYLE), COMPOSITE",08/08/1991 09:30:00,0.06
"LONG LAKE (NEAR BOYLE), COMPOSITE",06/16/1992 13:00:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",08/11/1992 10:15:00,0.13
"LONG LAKE (NEAR BOYLE), COMPOSITE",06/01/1993 10:52:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",08/19/1993 11:30:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",10/18/1993 12:00:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",05/25/1994 14:00:00,0.15
"LONG LAKE (NEAR BOYLE), COMPOSITE",07/20/1994 14:00:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",09/09/1994 11:00:00,0.15
"LONG LAKE (NEAR BOYLE), COMPOSITE",05/28/1995 17:00:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",07/06/1995 11:00:00,0.16
"LONG LAKE (NEAR BOYLE), COMPOSITE",09/05/1995 09:45:00,0.15
"LONG LAKE (NEAR BOYLE), COMPOSITE",09/27/1995 11:00:00,0.15
"LONG LAKE (NEAR BOYLE), COMPOSITE",06/23/1996 13:15:00,0.17
"LONG LAKE (NEAR BOYLE), COMPOSITE",09/09/1996 09:00:00,0.17
"LONG LAKE (NEAR BOYLE), COMPOSITE",10/31/1996 12:30:00,0.23
"LONG LAKE (NEAR BOYLE), COMPOSITE",05/25/1997 16:00:00,0.18
"LONG LAKE (NEAR BOYLE), COMPOSITE",07/03/1997 08:45:00,0.24
"LONG LAKE (NEAR BOYLE), COMPOSITE",09/29/1997 12:40:00,0.15
"LONG LAKE (NEAR BOYLE), COMPOSITE",05/21/1998 09:15:00,0.13
"LONG LAKE (NEAR BOYLE), COMPOSITE",07/09/1998 12:00:00,0.17
"LONG LAKE (NEAR BOYLE), COMPOSITE",06/12/2000 15:00:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",08/28/2000 16:05:00,0.15
"LONG LAKE (NEAR BOYLE), COMPOSITE",06/03/2001 16:20:00,0.15
"LONG LAKE (NEAR BOYLE), COMPOSITE",08/20/2001 09:55:00,0.15
"LONG LAKE (NEAR BOYLE), COMPOSITE",10/15/2001 10:00:00,0.14
"LONG LAKE (NEAR BOYLE), COMPOSITE",06/05/2002 10:30:00,0.15
"LONG LAKE (NEAR BOYLE), COMPOSITE",08/08/2002 09:00:00,0.15
"LONG LAKE (NEAR BOYLE), COMPOSITE",06/05/2003 09:00:00,0.15
"LONG LAKE (NEAR BOYLE), COMPOSITE",06/28/2005 08:35:00,0.15
"LONG LAKE (NEAR BOYLE), COMPOSITE",08/09/2005 08:30:00,0.18
"LONG LAKE (NEAR BOYLE), COMPOSITE",09/20/2005 09:30:00,0.18
"LONG LAKE (NEAR BOYLE), PROFILE",03/06/1984 14:01:00,0.15
"LONG LAKE (NEAR BOYLE), PROFILE",03/06/1984 14:08:00,0.14
"LONG LAKE (NEAR BOYLE), PROFILE",02/19/1986 10:01:00,0.15
"LONG LAKE (NEAR BOYLE), PROFILE",02/19/1986 10:03:00,0.15
"LONG LAKE (NEAR BOYLE), PROFILE",02/19/1986 10:07:00,0.15
"LONG LAKE (NEAR BOYLE), PROFILE",01/28/1987 14:01:00,0.14
"LONG LAKE (NEAR BOYLE), PROFILE",01/28/1987 14:05:00,0.14
"LONG LAKE (NEAR BOYLE), PROFILE",01/28/1987 14:09:00,0.14
"LONG LAKE (NEAR BOYLE), PROFILE",01/28/1992 14:51:00,0.15
"LONG LAKE (NEAR BOYLE), PROFILE",01/28/1992 14:53:00,0.14
"LONG LAKE (NEAR BOYLE), PROFILE",01/28/1992 14:55:00,0.15
"LONG LAKE (NEAR BOYLE), PROFILE",03/02/1995 12:35:00,0.16
"LONG LAKE (NEAR BOYLE), PROFILE",03/02/1995 12:42:00,0.15
"LONG LAKE (NEAR BOYLE), PROFILE",03/02/1995 12:45:00,0.15
"LONG LAKE (NEAR BOYLE), PROFILE",02/09/1999 12:15:00,0.15
"LONG LAKE (NEAR BOYLE), PROFILE",02/09/1999 12:19:00,0.15
"LONG LAKE (NEAR BOYLE), PROFILE",02/09/1999 12:21:00,0.15
"LONG LAKE (NEAR PIGEON LAKE), COMPOSITE",06/20/1989 10:30:00,0.13
"LONG LAKE (NEAR PIGEON LAKE), COMPOSITE",07/17/1989 12:45:00,0.14
"LONG LAKE (NEAR PIGEON LAKE), COMPOSITE",07/31/1989 11:30:00,0.14
"LONG LAKE (NEAR PIGEON LAKE), COMPOSITE",09/11/1989 13:00:00,0.17
"LONG LAKE (NEAR PIGEON LAKE), COMPOSITE",06/06/1990 12:00:00,0.12
"LONG LAKE (NEAR PIGEON LAKE), COMPOSITE",07/10/1990 11:00:00,0.09
"LONG LAKE (NEAR PIGEON LAKE), COMPOSITE",08/20/1990 12:00:00,0.1
"LONG LAKE (NEAR PIGEON LAKE), COMPOSITE",09/13/1990 13:00:00,0.12
"LONG LAKE (NEAR PIGEON LAKE), COMPOSITE",10/25/1990 14:00:00,0.12
"LONG LAKE (NEAR PIGEON LAKE), COMPOSITE",08/29/1991 11:00:00,0.11
"LONG LAKE (NEAR PIGEON LAKE), COMPOSITE",09/25/1991 14:00:00,0.11
"LONG LAKE (NEAR PIGEON LAKE), PROFILE AT CENTRE",03/07/1989 10:01:00,0.25
"LONG LAKE (NEAR PIGEON LAKE), PROFILE AT CENTRE",03/14/1990 13:01:00,0.18
"LONG LAKE (NEAR PIGEON LAKE), PROFILE AT CENTRE",03/19/1991 15:01:00,0.2
"LONG LAKE (NEAR PIGEON LAKE), PROFILE AT CENTRE",03/03/1992 09:00:00,0.07
"LONGHURST LAKE, SOUTH POND COMPOSITE",07/04/1995 12:15:00,0.54
"LONGHURST LAKE, SOUTH POND COMPOSITE",08/02/1995 12:30:00,0.56
"LONGHURST LAKE, SOUTH POND COMPOSITE",08/22/1995 13:00:00,0.56
"LONGHURST LAKE, SOUTH POND COMPOSITE",06/03/1996 14:00:00,0.45
"LONGHURST LAKE, SOUTH POND COMPOSITE",06/03/1996 14:00:00,0.45
"LONGHURST LAKE, SOUTH POND COMPOSITE",09/20/1996 09:30:00,0.35
"LOST LAKE RESERVOIR, COMPOSITE",06/08/1983 12:00:00,0.29
"LOST LAKE RESERVOIR, COMPOSITE",09/12/1983 12:00:00,0.24
"LOWER CHAIN (MAGEE) LAKE NEAR PONOKA, COMPOSITE",08/10/1983 12:00:00,0.13
"LOWER CHAIN (MAGEE) LAKE NEAR PONOKA, COMPOSITE",08/15/1983 12:00:00,0.15
"LOWER CHAIN (MAGEE) LAKE NEAR PONOKA, COMPOSITE",05/25/2000 12:30:00,0.11
"LOWER CHAIN (MAGEE) LAKE NEAR PONOKA, COMPOSITE",06/28/2000 14:00:00,0.15
"LOWER CHAIN (MAGEE) LAKE NEAR PONOKA, COMPOSITE",07/25/2000 13:30:00,0.1
"LOWER CHAIN (MAGEE) LAKE NEAR PONOKA, COMPOSITE",08/31/2000 13:15:00,0.12
"LOWER CHAIN (MAGEE) LAKE NEAR PONOKA, COMPOSITE",10/05/2000 13:00:00,0.13
"LOWER CHAIN (MAGEE) LAKE NEAR PONOKA, PROFILE",03/01/2001 02:15:00,0.15
"LOWER CHAIN LAKE, COMPOSITE",05/26/1986 16:10:00,0.16
"LOWER KANANASKIS LAKE, COMPOSITE",06/19/1984 13:00:00,0.14
"LOWER KANANASKIS LAKE, COMPOSITE",07/17/1984 14:00:00,0.09
"LOWER KANANASKIS LAKE, COMPOSITE",08/22/1984 14:00:00,0.14
"LOWER KANANASKIS LAKE, COMPOSITE",09/20/1984 13:00:00,0.08
"LOWER KANANASKIS LAKE, COMPOSITE",06/25/2007 12:30:00,0.11
"LOWER KANANASKIS LAKE, COMPOSITE",07/27/2007 11:00:00,0.13
"LOWER KANANASKIS LAKE, COMPOSITE",08/17/2007 12:00:00,0.13
"LOWER KANANASKIS LAKE, COMPOSITE",09/20/2007 11:00:00,0.13
"LOWER MANN LAKE, COMPOSITE",08/16/1983 12:00:00,0.13
"LOWER MANN LAKE, COMPOSITE",06/23/1992 13:00:00,0.16
"LOWER MANN LAKE, COMPOSITE",07/22/1992 12:30:00,0.17
"LOWER MANN LAKE, COMPOSITE",08/18/1992 13:00:00,0.18
"LOWER MANN LAKE, COMPOSITE",10/01/1992 11:30:00,0.17
"LOWER MANN LAKE, PROFILE",03/06/1979 12:05:00,0.17
"LOWER MANN LAKE, PROFILE",02/24/1992 15:01:00,0.21
"LOWER MANN LAKE, PROFILE",02/24/1992 15:03:00,0.2
"LOWER MANN LAKE, PROFILE",02/24/1992 15:05:00,0.21
"LOWER MANN LAKE, PROFILE",03/03/1993 13:31:00,0.21
"LOWER MANN LAKE, PROFILE",03/03/1993 13:33:00,0.21
"LYLICH LAKE, COMPOSITE",09/28/1983 12:00:00,0.05
"MACHESIS LAKE (NEAR LA CRETE), COMPOSITE",07/18/2002 12:00:00,0.21
"MACHESIS LAKE (NEAR LA CRETE), COMPOSITE",10/01/2002 10:00:00,0.15
"MACKAY RESERVOIR, COMPOSITE",05/25/1983 13:30:00,0.26
"MACKAY RESERVOIR, COMPOSITE",10/04/1983 13:00:00,0.17
"MANATOKAN LAKE, COMPOSITE",08/04/1993 08:00:00,0.15
"MANAWAN LAKE, COMPOSITE",10/26/1983 12:00:00,0.24
"MAQUA LAKE, COMPOSITE",08/06/1987 10:00:00,0.05
"MARIE LAKE, COMPOSITE",10/24/1979 12:00:00,0.11
"MARIE LAKE, COMPOSITE",01/10/1980 12:00:00,0.16
"MARIE LAKE, COMPOSITE",02/05/1980 12:00:00,0.17
"MARIE LAKE, COMPOSITE",03/09/1980 12:00:00,0.13
"MARIE LAKE, COMPOSITE",05/14/1980 12:00:00,0.12
"MARIE LAKE, COMPOSITE",05/28/1980 12:00:00,0.13
"MARIE LAKE, COMPOSITE",06/10/1980 12:00:00,0.12
"MARIE LAKE, COMPOSITE",06/25/1980 12:00:00,0.13
"MARIE LAKE, COMPOSITE",07/09/1980 12:00:00,0.1
"MARIE LAKE, COMPOSITE",07/22/1980 12:00:00,0.09
"MARIE LAKE, COMPOSITE",08/06/1980 12:00:00,0.14
"MARIE LAKE, COMPOSITE",08/20/1980 12:00:00,0.13
"MARIE LAKE, COMPOSITE",07/29/1986 15:00:00,0.12
"MARIE LAKE, COMPOSITE",08/03/1993 14:30:00,0.13
"MARIE LAKE, COMPOSITE",07/23/1997 08:30:00,0.12
"MARIE LAKE, COMPOSITE",08/27/1997 08:15:00,0.15
"MARIE LAKE, COMPOSITE",11/04/1998 08:30:00,0.11
"MARIE LAKE, COMPOSITE",06/27/2003 10:15:00,0.11
"MARIE LAKE, COMPOSITE",08/09/2004 10:15:00,0.16
"MARIE LAKE, COMPOSITE",09/13/2004 09:55:00,0.13
"MARIE LAKE, COMPOSITE",09/29/2004 12:24:00,0.12
"MARIE LAKE, PROFILE AT CENTRE",02/24/1999 11:30:00,0.12
"MARIE LAKE, PROFILE AT CENTRE",02/24/1999 11:41:00,0.12
"MARIE LAKE, PROFILE AT CENTRE",02/24/1999 11:50:00,0.11
"MARIE LAKE, PROFILE AT CENTRE",07/07/1999 08:02:00,0.11
"MARIE LAKE, PROFILE AT CENTRE",07/07/1999 08:10:00,0.11
"MARIE LAKE, PROFILE AT CENTRE",07/07/1999 08:23:00,0.1
"MARIE LAKE, PROFILE AT CENTRE",08/19/1999 07:32:00,0.11
"MARIE LAKE, PROFILE AT CENTRE",08/19/1999 07:43:00,0.11
"MARIE LAKE, PROFILE AT CENTRE",08/19/1999 07:50:00,0.11
"MARIE LAKE, PROFILE SITE 1",03/13/1979 12:01:00,0.13
"MARIE LAKE, PROFILE SITE 2",03/13/1979 12:01:00,0.12
"MARIE LAKE, PROFILE SITE 3",03/13/1979 12:16:00,0.14
"MARIGOLD LAKE, COMPOSITE",10/07/1987 13:30:00,0.05
"MARTEN LAKE, COMPOSITE",10/07/1987 14:30:00,0.05
"MARY GREGG LAKE, COMPOSITE",06/16/1982 12:00:00,0.17
"MARY GREGG LAKE, COMPOSITE",06/08/1983 12:00:00,0.18
"MARY GREGG LAKE, COMPOSITE",08/09/1983 12:00:00,0.17
"MARY GREGG LAKE, COMPOSITE",09/09/1983 12:00:00,0.16
"MASKEPETOON LAKE (RESERVOIR), COMPOSITE",06/17/1994 11:00:00,0.15
"MATCHAYAW LAKE, COMPOSITE",05/20/1995 10:00:00,0.15
"MATCHAYAW LAKE, COMPOSITE",06/18/1995 13:00:00,0.15
"MATCHAYAW LAKE, COMPOSITE",07/29/1995 09:15:00,0.15
"MATCHAYAW LAKE, COMPOSITE",08/27/1995 09:30:00,0.15
"MATCHAYAW LAKE, COMPOSITE",09/17/1995 14:30:00,0.16
"MATCHAYAW LAKE, COMPOSITE",06/15/1996 12:30:00,0.18
"MATCHAYAW LAKE, COMPOSITE",08/05/1996 13:00:00,0.19
"MATCHAYAW LAKE, COMPOSITE",08/19/1996 09:45:00,0.21
"MATCHAYAW LAKE, COMPOSITE",10/14/1996 14:00:00,0.24
"MATCHAYAW LAKE, COMPOSITE",07/16/2007 10:39:00,0.2
"MATCHAYAW LAKE, PROFILE AT CENTRE",03/08/1994 13:31:00,0.16
"MATCHAYAW LAKE, PROFILE AT CENTRE",03/08/1994 13:40:00,0.15
"MATCHAYAW LAKE, PROFILE AT CENTRE",03/08/1994 13:44:00,0.16
"MAY LAKE, COMPOSITE",10/23/1979 12:00:00,0.1
"MAY LAKE, COMPOSITE",02/05/1980 12:00:00,0.15
"MAY LAKE, COMPOSITE",03/04/1980 12:00:00,0.13
"MAY LAKE, COMPOSITE",05/13/1980 12:00:00,0.11
"MAY LAKE, COMPOSITE",05/27/1980 12:00:00,0.11
"MAY LAKE, COMPOSITE",06/10/1980 12:00:00,0.13
"MAY LAKE, COMPOSITE",06/23/1980 12:00:00,0.11
"MAY LAKE, COMPOSITE",07/07/1980 12:00:00,0.12
"MAY LAKE, COMPOSITE",07/21/1980 12:00:00,0.09
"MAY LAKE, COMPOSITE",08/04/1980 12:00:00,0.1
"MAY LAKE, COMPOSITE",08/18/1980 12:00:00,0.15
"MAY LAKE, COMPOSITE",08/11/1986 12:00:00,0.1
"MCALPINE RESERVOIR, COMPOSITE",05/25/1983 15:00:00,0.26
"MCALPINE RESERVOIR, COMPOSITE",10/04/1983 12:00:00,0.17
"MCLELLAND LAKE (L34), COMPOSITE",07/25/1988 12:00:00,0.23
"MCLELLAND LAKE (L34), PROFILE AT CENTRE",03/08/1988 15:01:00,0.32
"MCLEOD LAKE, EAST COMPOSITE",06/05/1984 12:00:00,0.11
"MCLEOD LAKE, EAST COMPOSITE",08/08/1984 09:00:00,0.11
"MCLEOD LAKE, EAST COMPOSITE",02/27/1985 10:00:00,0.1
"MCLEOD LAKE, EAST COMPOSITE",05/27/1985 12:00:00,0.09
"MCLEOD LAKE, EAST COMPOSITE",07/21/1985 12:00:00,0.1
"MCLEOD LAKE, EAST COMPOSITE",09/22/1985 12:00:00,0.09
"MCLEOD LAKE, EAST COMPOSITE",05/25/1986 12:00:00,0.1
"MCLEOD LAKE, EAST COMPOSITE",07/27/1986 12:00:00,0.08
"MCLEOD LAKE, EAST COMPOSITE",08/24/1986 12:00:00,0.1
"MCLEOD LAKE, EAST COMPOSITE",06/07/1987 12:00:00,0.1
"MCLEOD LAKE, EAST COMPOSITE",07/26/1987 12:00:00,0.1
"MCLEOD LAKE, EAST COMPOSITE",06/15/1988 12:00:00,0.13
"MCLEOD LAKE, EAST COMPOSITE",07/21/1988 12:00:00,0.11
"MCLEOD LAKE, EAST COMPOSITE",09/21/1988 09:15:00,0.11
"MCLEOD LAKE, EAST COMPOSITE",10/18/1988 12:00:00,0.1
"MCLEOD LAKE, EAST COMPOSITE",07/31/1989 10:00:00,0.1
"MCLEOD LAKE, EAST COMPOSITE",05/15/1990 12:00:00,0.11
"MCLEOD LAKE, EAST COMPOSITE",07/16/1990 12:00:00,0.11
"MCLEOD LAKE, EAST COMPOSITE",09/17/1990 12:00:00,0.11
"MCLEOD LAKE, EAST COMPOSITE",06/03/1991 10:15:00,0.09
"MCLEOD LAKE, EAST COMPOSITE",08/21/1991 09:20:00,0.1
"MCLEOD LAKE, EAST COMPOSITE",05/19/1992 18:25:00,0.09
"MCLEOD LAKE, EAST COMPOSITE",07/13/1992 12:00:00,0.09
"MCLEOD LAKE, EAST COMPOSITE",06/02/1993 10:30:00,0.11
"MCLEOD LAKE, EAST COMPOSITE",05/26/1994 12:00:00,0.1
"MCLEOD LAKE, EAST COMPOSITE",07/26/1994 11:50:00,0.11
"MCLEOD LAKE, EAST COMPOSITE",09/21/1994 10:15:00,0.11
"MCLEOD LAKE, EAST COMPOSITE",07/26/1995 13:00:00,0.11
"MCLEOD LAKE, EAST COMPOSITE",10/01/1995 12:30:00,0.12
"MCLEOD LAKE, EAST COMPOSITE",05/30/1996 10:00:00,0.16
"MCLEOD LAKE, EAST COMPOSITE",07/14/1996 10:00:00,0.15
"MCLEOD LAKE, EAST COMPOSITE",09/15/1996 11:00:00,0.11
"MCLEOD LAKE, EAST COMPOSITE",05/28/1997 11:00:00,0.25
"MCLEOD LAKE, EAST COMPOSITE",09/02/1997 11:00:00,0.2
"MCLEOD LAKE, EAST COMPOSITE",06/18/1998 13:30:00,0.18
"MCLEOD LAKE, EAST COMPOSITE",07/23/1998 14:00:00,0.18
"MCLEOD LAKE, EAST COMPOSITE",10/14/1998 11:00:00,0.33
"MCLEOD LAKE, EAST COMPOSITE",05/31/2000 12:30:00,0.11
"MCLEOD LAKE, EAST COMPOSITE",07/26/2000 13:00:00,0.06
"MCLEOD LAKE, EAST COMPOSITE",09/20/2000 13:00:00,0.17
"MCLEOD LAKE, EAST COMPOSITE",06/27/2002 12:45:00,0.12
"MCLEOD LAKE, EAST COMPOSITE",08/08/2002 12:20:00,0.12
"MCLEOD LAKE, EAST COMPOSITE",06/24/2003 10:00:00,0.1
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",12/17/1985 12:00:00,0.12
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",12/17/1985 12:04:00,0.11
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",12/17/1985 12:08:00,0.11
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",03/11/1986 12:01:00,0.11
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",03/11/1986 12:04:00,0.11
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",03/11/1986 12:08:00,0.11
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",01/22/1987 14:01:00,0.11
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",01/22/1987 14:05:00,0.1
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",01/22/1987 14:09:00,0.1
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",01/21/1993 12:31:00,0.12
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",01/21/1993 12:34:00,0.11
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",01/21/1993 12:39:00,0.11
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",02/12/1996 13:00:50,0.19
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",02/12/1996 13:06:34,0.17
"MCLEOD LAKE, EAST PROFILE AT GREATEST DEPTH",02/12/1996 13:13:05,0.16
"MCLEOD LAKE, PROFILE SITE 1",07/24/1976 11:30:00,0.05
"MCLEOD LAKE, PROFILE SITE 2",07/24/1976 12:00:00,0.11
"MCLEOD LAKE, PROFILE SITE 3",07/24/1976 12:30:00,0.1
"MCLEOD LAKE, WEST COMPOSITE",07/21/1985 12:00:00,0.09
"MCLEOD LAKE, WEST COMPOSITE",09/22/1985 12:00:00,0.1
"MCLEOD LAKE, WEST COMPOSITE",05/25/1986 12:00:00,0.1
"MCLEOD LAKE, WEST COMPOSITE",07/27/1986 12:00:00,0.08
"MCLEOD LAKE, WEST COMPOSITE",08/24/1986 12:00:00,0.1
"MCLEOD LAKE, WEST COMPOSITE",06/07/1987 12:00:00,0.1
"MCLEOD LAKE, WEST COMPOSITE",07/26/1987 12:00:00,0.1
"MCLEOD LAKE, WEST COMPOSITE",06/15/1988 12:00:00,0.1
"MCLEOD LAKE, WEST COMPOSITE",07/21/1988 12:00:00,0.11
"MCLEOD LAKE, WEST COMPOSITE",09/21/1988 09:50:00,0.11
"MCLEOD LAKE, WEST COMPOSITE",10/18/1988 12:00:00,0.1
"MCLEOD LAKE, WEST COMPOSITE",07/31/1989 10:00:00,0.1
"MCLEOD LAKE, WEST COMPOSITE",05/15/1990 12:00:00,0.11
"MCLEOD LAKE, WEST COMPOSITE",07/16/1990 12:00:00,0.11
"MCLEOD LAKE, WEST COMPOSITE",09/17/1990 12:00:00,0.11
"MCLEOD LAKE, WEST COMPOSITE",06/03/1991 11:00:00,0.09
"MCLEOD LAKE, WEST COMPOSITE",08/21/1991 10:00:00,0.1
"MCLEOD LAKE, WEST COMPOSITE",05/19/1992 18:00:00,0.09
"MCLEOD LAKE, WEST COMPOSITE",07/13/1992 12:00:00,0.07
"MCLEOD LAKE, WEST COMPOSITE",06/02/1993 12:00:00,0.1
"MCLEOD LAKE, WEST COMPOSITE",08/11/1993 10:30:00,0.1
"MCLEOD LAKE, WEST COMPOSITE",05/26/1994 13:00:00,0.1
"MCLEOD LAKE, WEST COMPOSITE",07/26/1994 11:50:00,0.11
"MCLEOD LAKE, WEST COMPOSITE",09/21/1994 11:00:00,0.11
"MCLEOD LAKE, WEST COMPOSITE",07/26/1995 13:45:00,0.11
