Station,SampleDateTime,MeasurementValue
"ALIX LAKE, CENTRE COMPOSITE",06/11/2014 13:00:00,0.152
"ALIX LAKE, CENTRE COMPOSITE",07/08/2014 12:15:00,0.142
"ALIX LAKE, CENTRE COMPOSITE",08/13/2014 12:00:00,0.148
"ALIX LAKE, CENTRE COMPOSITE",09/08/2014 11:30:00,0.146
"ALIX LAKE, PROFILE",08/13/2014 12:15:00,0.144
"ALIX LAKE, PROFILE",08/13/2014 12:30:00,0.142
"ARM LAKE, COMPOSITE",06/08/2011 10:40:00,0.16
"ARM LAKE, COMPOSITE",08/16/2011 10:00:00,0.2
"ARM LAKE, COMPOSITE",09/07/2011 09:15:00,0.15
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",05/30/2011 11:15:00,0.13
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",06/21/2011 13:00:00,0.13
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",07/13/2011 12:30:00,0.13
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",08/02/2011 12:30:00,0.12
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",09/01/2011 11:30:00,0.12
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",09/13/2011 13:30:00,0.13
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",10/18/2011 14:00:00,0.12
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",05/30/2013 12:20:00,0.1
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",06/27/2013 13:30:00,0.12
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",07/16/2013 15:00:00,0.13
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",08/07/2013 12:00:00,0.11
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",08/27/2013 14:00:00,0.13
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",09/24/2013 11:45:00,0.13
"BAPTISTE LAKE, NORTH BASIN COMPOSITE",10/21/2013 13:00:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/15/2012 14:00:00,0.16
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/15/2012 14:15:00,0.15
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/15/2012 14:30:00,0.18
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/11/2014 12:30:00,0.14
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/11/2014 12:45:00,0.14
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/11/2014 13:00:00,0.14
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/30/2011 12:30:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/21/2011 11:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/13/2011 14:30:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/02/2011 13:45:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/01/2011 12:45:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/13/2011 11:30:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/18/2011 11:45:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/30/2013 14:50:00,0.1
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/27/2013 11:30:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/16/2013 12:15:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/07/2013 14:30:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/27/2013 11:30:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/24/2013 15:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/21/2013 14:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/15/2012 11:15:00,0.15
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/15/2012 11:30:00,0.14
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/15/2012 11:45:00,0.15
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/11/2014 10:30:00,0.14
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/11/2014 10:45:00,0.14
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/11/2014 11:00:00,0.14
"BATTLE LAKE, COMPOSITE",06/12/2012 09:45:00,0.11
"BATTLE LAKE, COMPOSITE",08/13/2012 09:30:00,0.1
"BATTLE LAKE, COMPOSITE",09/21/2012 10:30:00,0.13
"BATTLE LAKE, COMPOSITE",06/25/2013 12:00:00,0.086
"BATTLE LAKE, COMPOSITE",07/23/2013 15:00:00,0.087
"BATTLE LAKE, COMPOSITE",08/12/2013 13:00:00,0.076
"BATTLE LAKE, COMPOSITE",09/26/2013 12:30:00,0.079
"BATTLE LAKE, PROFILE AT GREATEST DEPTH",08/12/2013 13:05:00,0.076
"BATTLE LAKE, PROFILE AT GREATEST DEPTH",08/12/2013 13:10:00,0.078
"BEAR LAKE, COMPOSITE",07/13/2014 13:45:00,0.12
"BEAR LAKE, COMPOSITE",08/05/2014 11:00:00,0.14
"BEAR LAKE, COMPOSITE",09/23/2014 08:30:00,0.14
"BEAUVAIS LAKE, COMPOSITE",06/26/2012 09:00:00,0.2
"BEAUVAIS LAKE, COMPOSITE",07/31/2012 08:00:00,0.12
"BEAUVAIS LAKE, COMPOSITE",09/18/2012 07:30:00,0.12
"BEAVER MINES LAKE, COMPOSITE",06/19/2014 12:30:00,0.052
"BEAVER MINES LAKE, COMPOSITE",07/22/2014 12:30:00,0.053
"BEAVER MINES LAKE, COMPOSITE",08/07/2014 09:15:00,0.058
"BEAVER MINES LAKE, COMPOSITE",08/26/2014 11:00:00,0.052
"BEAVER MINES LAKE, COMPOSITE",09/30/2014 09:29:00,0.052
"BUCK LAKE, COMPOSITE",06/13/2013 11:00:00,0.056
"BUCK LAKE, COMPOSITE",07/23/2013 10:40:00,0.075
"BUCK LAKE, COMPOSITE",08/14/2013 14:00:00,0.084
"BUCK LAKE, COMPOSITE",10/04/2013 14:00:00,0.066
"BUCK LAKE, PROFILE AT GREATEST DEPTH",08/14/2013 14:05:00,0.091
"BUCK LAKE, PROFILE AT GREATEST DEPTH",08/14/2013 14:29:00,0.078
"BUFFALO LAKE (NEAR BASHAW), MAIN BASIN COMPOSITE",06/26/2014 11:30:00,0.264
"BUFFALO LAKE (NEAR BASHAW), MAIN BASIN COMPOSITE",07/29/2014 13:00:00,0.275
"BUFFALO LAKE (NEAR BASHAW), MAIN BASIN COMPOSITE",08/27/2014 12:30:00,0.247
"BUFFALO LAKE (NEAR BASHAW), MAIN BASIN COMPOSITE",09/24/2014 12:00:00,0.249
"BUFFALO LAKE (NEAR BASHAW), MAIN BASIN PROFILE AT CENTRE",08/27/2014 12:15:00,0.246
"BUFFALO LAKE (NEAR BASHAW), MAIN BASIN PROFILE AT CENTRE",08/27/2014 12:30:00,0.242
"CALLING LAKE, COMPOSITE",06/13/2011 11:30:00,0.1
"CALLING LAKE, COMPOSITE",08/10/2011 08:15:00,0.1
"CALLING LAKE, COMPOSITE",09/20/2011 09:45:00,0.1
"CHESTERMERE LAKE, COMPOSITE",06/14/2011 09:10:00,0.14
"CHESTERMERE LAKE, COMPOSITE",08/11/2011 09:00:00,0.16
"CHESTERMERE LAKE, COMPOSITE",09/08/2011 10:20:00,0.13
"CHESTERMERE LAKE, COMPOSITE",07/19/2013 10:09:00,0.14
"CHESTERMERE LAKE, COMPOSITE",08/15/2013 09:50:00,0.12
"CHESTERMERE LAKE, COMPOSITE",09/24/2013 09:46:00,0.12
"CHIN (STAFFORD) RESERVOIR NORTH OF DAM AT RR182, COMPOSITE",06/18/2013 12:30:00,0.065
"CHIN (STAFFORD) RESERVOIR NORTH OF DAM AT RR182, COMPOSITE",07/16/2013 11:00:00,0.07
"CHIN (STAFFORD) RESERVOIR NORTH OF DAM AT RR182, COMPOSITE",08/14/2013 10:30:00,0.061
"CHIN (STAFFORD) RESERVOIR NORTH OF DAM AT RR182, COMPOSITE",09/10/2013 12:00:00,0.056
"CHIP LAKE, WHOLE LAKE COMPOSITE",07/19/2012 09:00:00,0.08
"CHIP LAKE, WHOLE LAKE COMPOSITE",08/15/2012 09:00:00,0.09
"CHIP LAKE, WHOLE LAKE COMPOSITE",09/20/2012 08:30:00,0.08
"CHIP LAKE, WHOLE LAKE COMPOSITE",06/20/2013 06:40:00,0.08
"CHIP LAKE, WHOLE LAKE COMPOSITE",08/07/2013 07:06:00,0.09
"CHIP LAKE, WHOLE LAKE COMPOSITE",09/06/2013 06:54:00,0.08
"CHIP LAKE, WHOLE LAKE COMPOSITE",06/27/2014 07:00:00,0.07
"CHIP LAKE, WHOLE LAKE COMPOSITE",08/07/2014 06:45:00,0.09
"CHIP LAKE, WHOLE LAKE COMPOSITE",09/11/2014 07:30:00,0.09
"CLEAR (BARNES) LAKE, COMPOSITE",06/27/2013 10:55:00,0.19
"CLEAR (BARNES) LAKE, COMPOSITE",08/15/2013 10:45:00,0.16
"CLEAR (BARNES) LAKE, COMPOSITE",09/12/2013 11:00:00,0.19
"COAL LAKE, COMPOSITE",06/11/2013 10:15:00,0.249
"COAL LAKE, COMPOSITE",07/09/2013 10:30:00,0.24
"COAL LAKE, COMPOSITE",08/21/2013 12:30:00,0.22
"COAL LAKE, COMPOSITE",09/10/2013 11:30:00,0.243
"COAL LAKE, PROFILE",08/21/2013 12:00:00,0.246
"COAL LAKE, PROFILE",08/21/2013 12:15:00,0.227
"COW LAKE, COMPOSITE",06/04/2012 12:00:00,0.08
"COW LAKE, COMPOSITE",08/10/2012 14:15:00,0.09
"COW LAKE, COMPOSITE",09/14/2012 13:30:00,0.07
"CRAWLING VALLEY RESERVOIR, COMPOSITE",06/22/2011 10:00:00,0.21
"CRAWLING VALLEY RESERVOIR, COMPOSITE",07/29/2011 10:00:00,0.22
"CRAWLING VALLEY RESERVOIR, COMPOSITE",09/30/2011 10:00:00,0.18
"CRIMSON LAKE, COMPOSITE",06/11/2013 09:41:00,0.07
"CRIMSON LAKE, COMPOSITE",08/12/2013 09:05:00,0.07
"CRIMSON LAKE, COMPOSITE",09/19/2013 09:02:00,0.06
"DECHAINE LAKE, WHOLE LAKE COMPOSITE",06/23/2012 14:00:00,0.13
"DECHAINE LAKE, WHOLE LAKE COMPOSITE",08/11/2012 12:30:00,0.14
"DECHAINE LAKE, WHOLE LAKE COMPOSITE",09/23/2012 14:30:00,0.16
"DILLBERRY LAKE, COMPOSITE",06/07/2011 12:15:00,0.21
"DILLBERRY LAKE, COMPOSITE",08/15/2011 11:55:00,0.22
"DILLBERRY LAKE, COMPOSITE",09/26/2011 10:45:00,0.23
"DRIEDMEAT LAKE, COMPOSITE",06/11/2013 15:15:00,0.193
"DRIEDMEAT LAKE, COMPOSITE",07/09/2013 14:00:00,0.186
"DRIEDMEAT LAKE, COMPOSITE",08/22/2013 13:30:00,0.222
"DRIEDMEAT LAKE, COMPOSITE",09/12/2013 11:30:00,0.197
"DRIEDMEAT LAKE, PROFILE",08/22/2013 12:30:00,0.171
"DRIEDMEAT LAKE, PROFILE",08/22/2013 12:45:00,0.179
"ELKWATER LAKE, COMPOSITE",06/06/2011 07:36:00,0.16
"ELKWATER LAKE, COMPOSITE",08/08/2011 13:20:00,0.16
"ELKWATER LAKE, COMPOSITE",09/20/2011 11:05:00,0.17
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",05/30/2011 13:30:00,0.12
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",06/22/2011 12:45:00,0.12
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",07/12/2011 12:45:00,0.12
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",08/02/2011 12:45:00,0.12
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",08/30/2011 12:40:00,0.12
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",09/20/2011 13:00:00,0.12
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",10/19/2011 13:15:00,0.12
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",05/27/2013 13:00:00,0.1
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",06/18/2013 13:00:00,0.11
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",07/17/2013 13:15:00,0.12
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",08/06/2013 13:00:00,0.12
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",08/29/2013 09:00:00,0.13
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",09/25/2013 11:00:00,0.13
"ETHEL LAKE (NEAR COLD LAKE), COMPOSITE",10/24/2013 09:30:00,0.12
"ETHEL LAKE (NEAR COLD LAKE), PROFILE SITE 1",03/08/2012 12:45:00,0.14
"ETHEL LAKE (NEAR COLD LAKE), PROFILE SITE 1",03/08/2012 13:00:00,0.14
"ETHEL LAKE (NEAR COLD LAKE), PROFILE SITE 1",03/08/2012 13:20:00,0.16
"ETHEL LAKE (NEAR COLD LAKE), PROFILE SITE 1",02/27/2014 11:15:00,0.33
"ETHEL LAKE (NEAR COLD LAKE), PROFILE SITE 1",02/27/2014 11:30:00,0.1
"ETHEL LAKE (NEAR COLD LAKE), PROFILE SITE 1",02/27/2014 11:45:00,0.11
"FLOATING STONE LAKE, COMPOSITE",06/13/2013 10:00:00,0.19
"FLOATING STONE LAKE, COMPOSITE",08/29/2013 10:00:00,0.13
"FLOATING STONE LAKE, COMPOSITE",06/13/2014 12:00:00,0.18
"FLOATING STONE LAKE, COMPOSITE",08/16/2014 11:45:00,0.18
"FLOATING STONE LAKE, COMPOSITE",09/13/2014 08:45:00,0.2
"FORTY MILE COULEE, COMPOSITE",06/18/2013 08:00:00,0.15
"FORTY MILE COULEE, COMPOSITE",07/16/2013 07:30:00,0.16
"FORTY MILE COULEE, COMPOSITE",08/13/2013 08:00:00,0.14
"FORTY MILE COULEE, COMPOSITE",09/10/2013 08:00:00,0.14
"FRANK LAKE, BASIN 1 (NORTH) PROFILE",03/11/2013 09:55:00,0.12
"FRANK LAKE, BASIN 1 (NORTH) PROFILE",02/19/2015 14:00:00,0.088
"FRANK LAKE, BASIN 1 (NORTH) PROFILE",02/23/2015 11:20:00,0.14
"FRANK LAKE, BASIN 2 (SOUTH) PROFILE",03/11/2013 11:05:00,0.16
"GHOST LAKE RESERVOIR, NEAR COCHRANE COMPOSITE",06/14/2013 09:45:00,0.1
"GHOST LAKE RESERVOIR, NEAR COCHRANE COMPOSITE",08/08/2013 09:15:00,0.11
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/08/2012 18:20:00,0.17
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/08/2012 18:30:00,0.17
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/08/2012 18:40:00,0.17
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/08/2012 18:50:00,0.16
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/09/2012 12:50:00,0.17
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/09/2012 12:50:00,0.17
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/09/2012 13:15:00,0.16
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/15/2012 10:30:00,0.15
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/15/2012 10:40:00,0.15
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/15/2012 10:50:00,0.14
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/21/2012 09:30:00,0.13
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/21/2012 09:45:00,0.12
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/21/2012 09:55:00,0.12
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/28/2012 09:30:00,0.12
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/28/2012 09:40:00,0.12
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",06/28/2012 09:50:00,0.12
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",07/06/2012 10:05:00,0.11
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 1 (EAST END) PROFILE AT CENTRE",09/24/2012 11:30:00,0.15
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 2 (CENTRE) PROFILE AT CENTRE",06/08/2012 19:40:00,0.18
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 2 (CENTRE) PROFILE AT CENTRE",08/20/2014 11:30:00,0.102
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 2 (CENTRE) PROFILE AT CENTRE",08/20/2014 11:45:00,0.085
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 3 (WEST END) PROFILE AT CENTRE",06/15/2012 12:25:00,0.14
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 3 (WEST END) PROFILE AT CENTRE",06/15/2012 12:35:00,0.14
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 3 (WEST END) PROFILE AT CENTRE",06/15/2012 12:45:00,0.14
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 3 (WEST END) PROFILE AT CENTRE",06/21/2012 11:45:00,0.13
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 3 (WEST END) PROFILE AT CENTRE",06/21/2012 11:55:00,0.12
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 3 (WEST END) PROFILE AT CENTRE",06/21/2012 12:10:00,0.13
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 3 (WEST END) PROFILE AT CENTRE",06/28/2012 11:15:00,0.12
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 3 (WEST END) PROFILE AT CENTRE",06/28/2012 11:25:00,0.12
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 3 (WEST END) PROFILE AT CENTRE",06/28/2012 11:35:00,0.12
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 3 (WEST END) PROFILE AT CENTRE",07/06/2012 10:46:00,0.12
"GLENIFFER LAKE (DICKSON RESERVOIR), REGION 3 (WEST END) PROFILE AT CENTRE",09/24/2012 11:00:00,0.15
"GLENIFFER LAKE (DICKSON RESERVOIR), WHOLE LAKE COMPOSITE",06/26/2014 10:00:00,0.096
"GLENIFFER LAKE (DICKSON RESERVOIR), WHOLE LAKE COMPOSITE",07/23/2014 11:30:00,0.09
"GLENIFFER LAKE (DICKSON RESERVOIR), WHOLE LAKE COMPOSITE",08/20/2014 12:30:00,0.104
"GLENIFFER LAKE (DICKSON RESERVOIR), WHOLE LAKE COMPOSITE",10/01/2014 12:00:00,0.193
"GRAND CACHE LAKE, COMPOSITE",06/14/2011 08:30:00,0.13
"GRAND CACHE LAKE, COMPOSITE",08/16/2011 09:30:00,0.13
"GRAND CACHE LAKE, COMPOSITE",10/20/2011 08:30:00,0.13
"GRAND CACHE LAKE, PROFILE",03/06/2012 10:15:00,0.16
"GRAND CACHE LAKE, PROFILE",03/06/2012 10:30:00,0.16
"GREGG LAKE, COMPOSITE",07/04/2012 10:00:00,0.06
"GREGG LAKE, COMPOSITE",08/09/2012 11:00:00,0.09
"GREGG LAKE, COMPOSITE",09/06/2012 10:30:00,0.08
"GREGOIRE LAKE, COMPOSITE",06/19/2013 08:15:00,0.09
"GREGOIRE LAKE, COMPOSITE",07/27/2013 09:30:00,0.11
"GULL LAKE, CENTRE PROFILE SITE 2",08/09/2011 10:10:00,0.183
"GULL LAKE, CENTRE PROFILE SITE 2",08/09/2011 10:20:00,0.186
"GULL LAKE, COMPOSITE",07/06/2011 11:00:00,0.17
"GULL LAKE, COMPOSITE",08/09/2011 10:30:00,0.183
